carat	cut	color	clarity	price
0.27	Excellent	H	SI1	319
0.27	Very Good	H	SI2	273
0.27	Very Good	H	SI2	273
0.27	Excellent	H	SI1	319
0.27	Excellent	G	SI2	273
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Excellent	H	SI1	319
0.27	Very Good	G	SI1	319
0.27	Excellent	G	SI1	319
0.27	Very Good	G	SI1	319
0.27	Very Good	H	SI1	319
0.27	Excellent	H	SI2	273
0.27	Excellent	G	SI1	319
0.27	Very Good	G	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	G	SI1	319
0.27	Very Good	G	SI1	319
0.27	Excellent	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	G	SI1	319
0.27	Very Good	H	SI1	319
0.27	Very Good	F	VS2	422
0.27	Excellent	H	SI1	430
0.27	Very Good	H	SI1	319
0.27	Very Good	H	SI1	319
0.27	Good	H	SI1	319
0.27	Excellent	H	SI1	319
0.27	Very Good	H	VS2	275
0.27	Good	I	SI1	205
0.27	Ideal	F	VVS1	615
0.27	Excellent	D	IF	601
0.27	Ideal	H	IF	534
0.27	Ideal	D	VVS2	585
0.27	Ideal	F	VS1	585
0.27	Excellent	E	VVS1	601
0.27	Ideal	E	VS2	568
0.27	Ideal	E	VVS2	585
0.27	Good	D	VS2	383
0.28	Ideal	D	VVS2	672
0.28	Ideal	I	VS2	453
0.28	Ideal	J	VVS2	409
0.28	Ideal	D	VVS2	864
0.28	Ideal	G	SI1	421
0.28	Ideal	F	SI1	416
0.28	Ideal	D	VS1	549
0.28	Excellent	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Very Good	H	SI1	331
0.28	Excellent	G	SI1	331
0.28	Excellent	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Excellent	H	VS2	392
0.28	Excellent	H	SI1	331
0.28	Good	H	SI1	331
0.28	Very Good	F	SI1	370
0.28	Good	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Very Good	F	SI1	370
0.28	Very Good	G	VS2	528
0.28	Excellent	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Very Good	H	SI1	331
0.28	Very Good	H	SI1	331
0.28	Very Good	H	SI1	331
0.28	Excellent	H	SI1	331
0.28	Good	F	VS2	350
0.28	Good	E	SI2	393
0.28	Good	L	I1	112
0.28	Ideal	E	VS2	607
0.28	Ideal	E	VS1	607
0.28	Ideal	H	IF	536
0.28	Ideal	F	VVS1	607
0.28	Ideal	D	VVS1	605
0.29	Excellent	F	SI1	407
0.29	Excellent	G	SI1	383
0.29	Ideal	F	SI2	436
0.29	Ideal	H	VS2	467
0.29	Ideal	E	VS2	634
0.29	Ideal	L	VS1	294
0.29	Ideal	G	SI1	436
0.29	Ideal	D	SI1	495
0.29	Excellent	F	VS2	559
0.29	Ideal	F	VS2	634
0.29	Ideal	J	VS2	450
0.29	Excellent	I	VS1	415
0.29	Very Good	H	SI2	293
0.29	Very Good	H	VS2	377
0.29	Excellent	H	SI1	343
0.29	Good	L	VS2	200
0.29	Ideal	F	VS1	518
0.29	Excellent	F	VS1	485
0.29	Excellent	F	SI2	343
0.29	Excellent	E	VS1	629
0.29	Good	D	SI1	388
0.29	Very Good	F	SI1	392
0.29	Good	E	SI2	372
0.29	Good	E	VS2	425
0.30	Excellent	E	VS1	714
0.30	Ideal	E	VS1	723
0.30	Ideal	E	VS2	642
0.30	Very Good	G	VS2	561
0.30	Excellent	F	IF	908
0.30	Excellent	F	VVS2	722
0.30	Excellent	F	VS1	642
0.30	Very Good	F	VVS2	722
0.30	Good	F	VVS2	722
0.30	Excellent	F	VVS1	882
0.30	Excellent	E	SI1	518
0.30	Excellent	E	SI1	576
0.30	Excellent	E	SI1	561
0.30	Very Good	E	SI2	424
0.30	Excellent	E	SI2	424
0.30	Ideal	E	VS1	723
0.30	Ideal	E	VS1	704
0.30	Good	F	VVS1	847
0.30	Excellent	F	VVS1	882
0.30	Excellent	G	VS2	561
0.30	Very Good	G	VVS2	677
0.30	Excellent	G	VVS2	686
0.30	Ideal	G	VVS2	686
0.30	Excellent	G	IF	870
0.30	Very Good	F	SI1	511
0.30	Very Good	G	VVS1	765
0.30	Ideal	F	SI1	532
0.30	Excellent	F	SI1	511
0.30	Excellent	F	SI1	511
0.30	Very Good	F	VS2	600
0.30	Excellent	F	SI1	511
0.30	Ideal	F	VS1	659
0.30	Very Good	F	VVS1	823
0.30	Ideal	E	VS1	676
0.30	Excellent	E	VS2	624
0.30	Excellent	E	VS2	624
0.30	Good	E	VS2	616
0.30	Very Good	E	VS2	616
0.30	Excellent	E	VS2	642
0.30	Good	E	VS2	591
0.30	Good	E	VS2	616
0.30	Excellent	E	VS2	616
0.30	Very Good	E	VS2	624
0.30	Very Good	E	VS2	616
0.30	Very Good	E	VS2	616
0.30	Very Good	E	VS2	624
0.30	Very Good	E	VS2	636
0.30	Excellent	E	VS2	659
0.30	Excellent	E	SI1	540
0.30	Very Good	E	SI1	525
0.30	Excellent	E	VVS2	775
0.30	Ideal	E	VVS2	796
0.30	Ideal	E	VVS2	796
0.30	Excellent	E	VVS2	796
0.30	Ideal	E	VVS2	796
0.30	Excellent	E	VVS2	796
0.30	Good	E	VS1	667
0.30	Excellent	E	VS1	704
0.30	Ideal	E	VS1	723
0.30	Good	E	VS1	667
0.30	Very Good	E	VS1	676
0.30	Very Good	E	SI1	518
0.30	Excellent	E	SI1	540
0.30	Good	E	VS2	616
0.30	Very Good	G	VS1	600
0.30	Very Good	F	VS2	625
0.30	Excellent	F	VS2	625
0.30	Very Good	F	VS2	616
0.30	Excellent	F	VS2	625
0.30	Very Good	F	VS2	608
0.30	Excellent	F	VS2	604
0.30	Very Good	F	VS2	608
0.30	Excellent	G	VS1	575
0.30	Excellent	G	VS1	575
0.30	Very Good	G	VS1	575
0.30	Very Good	G	VS1	575
0.30	Very Good	G	VS1	625
0.30	Excellent	G	VS1	616
0.30	Excellent	F	VS1	642
0.30	Very Good	F	VS1	650
0.30	Excellent	F	VS1	659
0.30	Excellent	F	VS1	642
0.30	Very Good	F	VS1	642
0.30	Excellent	F	VS1	642
0.30	Very Good	F	VS1	642
0.30	Excellent	F	VS2	625
0.30	Very Good	I	VS2	415
0.30	Excellent	I	VS1	498
0.30	Very Good	I	VS1	498
0.30	Very Good	I	VS1	498
0.30	Excellent	G	SI1	436
0.30	Good	G	VS2	554
0.30	Excellent	F	SI1	413
0.30	Excellent	H	VS1	474
0.30	Excellent	F	VS2	488
0.30	Ideal	D	SI1	474
0.30	Excellent	D	SI1	474
0.30	Excellent	E	SI1	458
0.30	Excellent	D	SI1	459
0.30	Excellent	D	SI1	459
0.30	Excellent	F	SI1	413
0.30	Excellent	E	SI1	436
0.30	Ideal	F	SI1	413
0.30	Excellent	D	SI1	459
0.30	Excellent	E	SI1	458
0.30	Excellent	F	SI1	413
0.30	Ideal	F	SI1	413
0.30	Excellent	E	SI1	436
0.30	Ideal	D	SI1	459
0.30	Very Good	G	VVS2	885
0.30	Excellent	E	VS1	597
0.30	Excellent	E	VS1	577
0.30	Ideal	D	SI1	459
0.30	Excellent	D	SI1	459
0.30	Excellent	D	VS2	597
0.30	Very Good	F	VS1	864
0.30	Excellent	E	VS2	551
0.30	Very Good	E	VS2	864
0.30	Excellent	E	VS2	551
0.30	Excellent	E	VS2	551
0.30	Excellent	E	VS2	551
0.30	Excellent	E	VS2	551
0.30	Very Good	E	VS1	547
0.30	Very Good	E	VS1	547
0.30	Excellent	E	SI1	436
0.30	Excellent	F	VS2	505
0.30	Excellent	D	SI2	403
0.30	Very Good	E	VS1	597
0.30	Excellent	D	VS1	625
0.30	Excellent	F	VVS1	713
0.30	Ideal	E	SI1	436
0.30	Very Good	D	VVS2	604
0.30	Very Good	D	VS2	571
0.30	Excellent	E	SI1	451
0.30	Excellent	D	VS2	625
0.30	Very Good	D	VS2	542
0.30	Ideal	E	SI2	454
0.30	Ideal	G	IF	823
0.30	Ideal	D	IF	1093
0.30	Excellent	D	IF	968
0.30	Ideal	D	IF	1077
0.30	Ideal	D	VVS2	813
0.30	Ideal	D	VVS2	779
0.30	Ideal	D	VVS2	745
0.30	Ideal	D	VS1	721
0.30	Excellent	E	IF	845
0.30	Ideal	E	IF	896
0.30	Ideal	E	IF	831
0.30	Excellent	E	IF	804
0.30	Ideal	G	VVS2	600
0.30	Ideal	G	IF	815
0.30	Ideal	E	VVS1	828
0.30	Ideal	E	VVS2	665
0.30	Excellent	E	VVS2	675
0.30	Ideal	E	VS1	624
0.30	Ideal	E	VS2	621
0.30	Ideal	F	IF	813
0.30	Ideal	F	IF	864
0.30	Ideal	F	VVS1	803
0.30	Ideal	F	VVS1	803
0.30	Ideal	F	VVS1	803
0.30	Excellent	F	VVS1	722
0.30	Ideal	F	VVS2	648
0.30	Ideal	F	VS1	630
0.30	Ideal	G	IF	815
0.30	Ideal	G	VS2	570
0.30	Ideal	G	VS2	570
0.30	Very Good	F	VS1	540
0.30	Ideal	E	VS1	715
0.30	Ideal	D	VS1	771
0.30	Ideal	F	VVS2	607
0.30	Excellent	F	VVS1	640
0.30	Excellent	D	VS2	585
0.30	Excellent	F	VS1	513
0.30	Good	D	VS2	605
0.30	Ideal	H	VS2	488
0.30	Very Good	E	SI1	396
0.30	Very Good	D	VS2	553
0.30	Excellent	J	SI2	334
0.30	Ideal	D	VS2	650
0.30	Ideal	E	VVS1	748
0.30	Ideal	E	VVS1	779
0.30	Ideal	H	VVS2	602
0.30	Good	G	VS1	512
0.30	Ideal	E	SI1	443
0.30	Ideal	E	VS1	606
0.30	Ideal	M	IF	301
0.30	Excellent	H	VVS1	625
0.30	Ideal	G	VVS1	669
0.30	Excellent	G	VS1	523
0.30	Ideal	J	SI2	325
0.30	Very Good	F	SI1	394
0.30	Excellent	D	SI1	398
0.30	Very Good	F	SI1	398
0.30	Ideal	F	VVS1	727
0.30	Very Good	H	SI2	395
0.30	Very Good	L	I1	182
0.30	Excellent	D	VS1	604
0.30	Very Good	F	SI1	398
0.30	Excellent	H	VVS1	627
0.30	Ideal	J	IF	509
0.30	Very Good	F	SI1	398
0.30	Excellent	K	VVS1	390
0.30	Ideal	F	IF	806
0.30	Excellent	F	VS1	544
0.30	Ideal	D	VVS1	790
0.30	Very Good	D	SI2	395
0.30	Very Good	H	SI1	382
0.30	Excellent	F	VS1	545
0.30	Very Good	I	SI2	336
0.30	Ideal	E	VVS1	779
0.30	Excellent	D	VVS1	790
0.30	Excellent	L	SI1	263
0.30	Excellent	D	VVS1	896
0.30	Excellent	L	SI1	260
0.30	Ideal	M	SI1	208
0.30	Excellent	D	VS1	631
0.30	Very Good	I	SI1	358
0.30	Ideal	E	VVS1	779
0.30	Excellent	H	SI1	382
0.30	Ideal	F	VVS1	762
0.30	Ideal	H	IF	704
0.30	Ideal	I	VS1	492
0.30	Very Good	I	SI1	365
0.30	Excellent	I	I1	253
0.30	Very Good	I	SI2	329
0.30	Excellent	I	SI2	337
0.30	Excellent	H	SI2	345
0.30	Ideal	F	VVS1	712
0.30	Excellent	M	SI2	199
0.30	Ideal	D	IF	1106
0.30	Excellent	I	SI2	334
0.30	Ideal	K	SI2	271
0.30	Excellent	E	VVS1	701
0.30	Excellent	E	VS1	631
0.30	Ideal	L	VVS2	343
0.30	Excellent	E	SI2	401
0.30	Ideal	J	IF	580
0.30	Very Good	E	SI1	396
0.30	Ideal	G	VS1	574
0.30	Excellent	D	SI2	400
0.30	Excellent	H	SI2	336
0.30	Ideal	E	VS2	578
0.30	Very Good	F	VS1	510
0.30	Ideal	D	VS1	623
0.30	Excellent	D	SI1	430
0.30	Ideal	J	IF	509
0.30	Excellent	G	VVS1	665
0.30	Very Good	E	VS1	549
0.30	Ideal	D	VVS1	819
0.30	Excellent	E	VVS1	701
0.30	Very Good	H	IF	656
0.30	Ideal	D	VVS1	855
0.30	Ideal	L	VS1	325
0.30	Ideal	K	VVS2	380
0.30	Ideal	L	SI1	263
0.30	Ideal	L	SI1	263
0.30	Ideal	E	IF	849
0.30	Very Good	E	IF	801
0.30	Very Good	I	IF	563
0.30	Excellent	H	IF	658
0.30	Very Good	E	SI2	384
0.30	Excellent	L	VS1	325
0.30	Very Good	G	VVS1	646
0.30	Excellent	G	VVS1	665
0.30	Excellent	E	VS1	549
0.30	Ideal	K	VVS1	390
0.30	Ideal	H	IF	658
0.30	Excellent	E	VS1	623
0.30	Excellent	H	VVS1	621
0.30	Excellent	F	IF	762
0.30	Ideal	L	IF	380
0.30	Ideal	M	VS2	241
0.30	Ideal	M	VS2	241
0.30	Excellent	M	SI2	199
0.30	Ideal	E	SI2	401
0.30	Very Good	J	SI1	310
0.30	Ideal	E	IF	833
0.30	Ideal	I	SI1	382
0.30	Excellent	D	VS1	631
0.30	Ideal	D	IF	1079
0.30	Excellent	E	IF	791
0.30	Ideal	E	SI2	399
0.30	Very Good	F	VS1	510
0.30	Ideal	L	VVS1	347
0.30	Excellent	M	VS2	241
0.30	Very Good	L	VS2	284
0.30	Ideal	K	VVS2	380
0.30	Ideal	J	IF	509
0.30	Excellent	I	IF	570
0.30	Excellent	K	VVS2	360
0.30	Ideal	K	VVS2	380
0.30	Ideal	F	IF	806
0.30	Ideal	D	VVS1	897
0.30	Ideal	K	VVS2	380
0.30	Excellent	E	IF	762
0.30	Very Good	E	SI1	396
0.30	Excellent	M	VS2	241
0.30	Very Good	D	VS1	627
0.30	Excellent	D	VVS1	812
0.30	Very Good	E	SI1	408
0.30	Ideal	L	VS2	284
0.30	Excellent	I	SI1	358
0.30	Excellent	J	SI2	304
0.30	Ideal	D	IF	975
0.30	Excellent	D	SI1	430
0.30	Ideal	I	VVS2	572
0.30	Ideal	M	VS1	243
0.30	Very Good	H	IF	658
0.30	Ideal	H	SI2	336
0.30	Very Good	K	VVS2	360
0.30	Ideal	E	IF	849
0.30	Very Good	G	VVS1	637
0.30	Excellent	F	VS1	545
0.30	Excellent	H	IF	669
0.30	Very Good	D	SI1	441
0.30	Very Good	D	VS1	605
0.30	Excellent	I	VS2	365
0.30	Very Good	E	SI1	451
0.30	Ideal	E	VS1	597
0.30	Excellent	D	VVS2	691
0.30	Very Good	D	VS2	597
0.30	Very Good	D	VS2	920
0.30	Excellent	D	VVS2	1133
0.30	Excellent	G	VS1	505
0.30	Good	F	VS2	620
0.30	Ideal	E	I1	384
0.30	Good	E	VVS2	702
0.30	Excellent	E	SI1	458
0.30	Very Good	D	VVS1	746
0.30	Excellent	D	VS1	736
0.30	Very Good	D	VS2	587
0.30	Very Good	D	VS2	567
0.30	Excellent	D	VS1	589
0.30	Excellent	D	VS1	568
0.30	Excellent	D	VS2	597
0.30	Very Good	E	VS1	527
0.30	Ideal	E	VS1	683
0.30	Very Good	E	VVS2	588
0.30	Ideal	E	VVS2	626
0.30	Good	D	SI1	383
0.30	Excellent	D	SI1	398
0.30	Good	D	SI1	451
0.30	Very Good	F	VS2	496
0.30	Very Good	F	VS2	454
0.30	Very Good	F	VS2	471
0.30	Excellent	F	SI2	401
0.30	Very Good	G	VVS2	630
0.30	Very Good	G	VS1	438
0.30	Very Good	I	VS2	365
0.30	Excellent	E	VS1	497
0.30	Very Good	E	VS2	542
0.30	Excellent	E	VS2	477
0.30	Good	E	VS2	468
0.30	Excellent	F	VS1	655
0.30	Ideal	F	VS1	673
0.30	Good	F	VS1	612
0.30	Good	E	VS2	648
0.30	Good	E	VS2	631
0.30	Very Good	E	VS2	564
0.30	Excellent	E	VS2	631
0.30	Good	E	VS2	612
0.30	Excellent	E	VS2	621
0.30	Good	E	VS2	603
0.30	Good	E	VS2	564
0.30	Excellent	E	VS2	631
0.30	Good	E	VS2	612
0.30	Very Good	E	VS2	621
0.30	Excellent	E	VS2	648
0.30	Excellent	E	VS2	621
0.30	Very Good	E	VS2	631
0.30	Good	E	VS2	564
0.30	Good	E	VS2	621
0.30	Very Good	F	VS1	612
0.30	Very Good	F	VS1	612
0.30	Good	F	VVS2	621
0.30	Good	F	VVS2	631
0.30	Good	F	VVS2	631
0.30	Good	F	VVS2	666
0.30	Good	F	VVS1	1106
0.30	Good	F	VVS1	657
0.30	Very Good	F	IF	891
0.30	Excellent	F	VVS1	855
0.30	Good	F	VVS1	720
0.30	Good	E	VS2	612
0.30	Very Good	E	SI1	440
0.30	Good	E	VS2	564
0.30	Very Good	E	VS2	666
0.30	Very Good	E	VS2	666
0.30	Good	E	VS1	602
0.30	Good	E	VVS2	639
0.30	Ideal	E	VS1	729
0.30	Ideal	E	VS1	729
0.30	Good	E	VVS2	720
0.30	Good	E	VVS2	693
0.30	Very Good	E	VVS2	693
0.30	Good	E	VVS2	693
0.30	Good	E	VVS1	747
0.30	Good	D	VS2	602
0.30	Good	D	VS2	639
0.30	Very Good	E	VVS1	929
0.30	Very Good	E	VVS1	882
0.30	Good	D	VS2	555
0.30	Very Good	D	VS2	602
0.30	Good	E	VVS2	639
0.30	Good	E	VS1	621
0.30	Excellent	E	VS2	612
0.30	Excellent	E	VS2	621
0.30	Good	E	VS1	602
0.30	Very Good	E	VS1	602
0.30	Very Good	E	VS1	602
0.30	Very Good	E	VS1	639
0.30	Very Good	E	VS1	603
0.30	Very Good	E	VS1	603
0.30	Good	E	VS1	602
0.30	Very Good	E	VS1	639
0.30	Good	E	VS1	622
0.30	Very Good	E	VS1	675
0.30	Good	E	VS1	622
0.30	Excellent	E	VS1	621
0.30	Good	D	VS1	612
0.30	Good	F	VVS2	631
0.30	Very Good	G	VS1	631
0.30	Good	G	VS1	516
0.30	Good	H	VVS2	583
0.30	Very Good	H	VVS1	756
0.30	Good	G	VVS2	630
0.30	Very Good	G	VVS2	693
0.30	Ideal	F	VS2	612
0.30	Good	F	VS2	602
0.30	Good	F	VS2	612
0.30	Excellent	F	VS2	602
0.30	Very Good	F	VS2	545
0.30	Very Good	F	VS2	516
0.30	Good	F	VS2	516
0.30	Very Good	F	VS1	666
0.30	Good	F	VS1	564
0.30	Good	F	VS1	631
0.30	Good	F	VS1	621
0.30	Very Good	F	VS1	564
0.30	Good	F	VS1	612
0.30	Good	F	VS1	693
0.30	Good	F	VS2	516
0.30	Good	F	I1	314
0.30	Good	G	VS1	564
0.30	Good	H	VVS1	702
0.30	Very Good	G	VVS1	630
0.30	Good	G	VVS2	631
0.30	Very Good	G	VVS1	810
0.30	Good	G	IF	720
0.30	Good	G	IF	756
0.30	Good	G	IF	891
0.30	Very Good	G	IF	974
0.30	Good	F	VS2	612
0.30	Good	F	VS2	516
0.30	Good	F	SI1	421
0.30	Good	F	SI1	478
0.30	Good	F	SI1	421
0.30	Excellent	F	VS1	648
0.30	Very Good	D	VS1	666
0.30	Very Good	D	VS1	729
0.30	Very Good	D	VS2	602
0.30	Very Good	D	VS2	621
0.30	Very Good	D	IF	965
0.30	Good	D	VVS2	828
0.30	Very Good	D	VVS2	738
0.30	Ideal	D	VS1	783
0.30	Very Good	D	VS1	702
0.30	Very Good	D	VS1	666
0.30	Ideal	E	VS1	608
0.30	Ideal	E	VS1	617
0.30	Very Good	E	VS2	551
0.30	Excellent	G	VVS1	647
0.30	Excellent	G	VS1	547
0.30	Ideal	E	VVS1	759
0.30	Ideal	D	VS2	608
0.30	Excellent	D	VVS1	866
0.30	Ideal	D	VS2	608
0.30	Excellent	D	VVS1	866
0.30	Excellent	G	VS2	458
0.30	Very Good	G	SI1	402
0.30	Excellent	H	SI1	402
0.30	Ideal	E	VS2	631
0.30	Excellent	E	VS2	631
0.30	Excellent	D	SI1	536
0.30	Ideal	D	SI1	516
0.30	Ideal	D	SI1	516
0.30	Excellent	D	SI1	536
0.30	Excellent	E	SI1	516
0.30	Excellent	H	VS1	536
0.30	Excellent	G	SI1	430
0.30	Excellent	E	SI1	507
0.30	Excellent	H	SI1	402
0.30	Ideal	D	VS2	648
0.30	Excellent	D	VS2	648
0.30	Ideal	G	VS2	507
0.30	Ideal	F	VS1	603
0.30	Excellent	F	SI1	478
0.30	Good	D	VS1	699
0.30	Very Good	E	VVS1	885
0.30	Excellent	E	VVS2	796
0.30	Excellent	E	VVS2	796
0.30	Excellent	E	VVS1	918
0.30	Good	E	VVS1	872
0.30	Excellent	D	VS2	667
0.30	Good	D	VS1	719
0.30	Excellent	D	VS1	768
0.30	Ideal	D	VS1	768
0.30	Good	D	VS1	649
0.30	Excellent	D	VS1	778
0.30	Excellent	D	VS1	778
0.30	Very Good	D	VS2	667
0.30	Excellent	D	VS2	695
0.30	Good	D	VS2	676
0.30	Very Good	D	VS2	695
0.30	Excellent	D	VS2	676
0.30	Excellent	E	VVS1	918
0.30	Very Good	E	VVS1	1476
0.30	Good	D	VS1	649
0.30	Very Good	D	VVS1	908
0.30	Good	D	VS1	719
0.30	Ideal	D	VVS2	890
0.30	Excellent	D	VVS2	878
0.30	Ideal	D	VVS2	890
0.30	Excellent	D	VVS2	855
0.30	Ideal	E	SI1	516
0.30	Excellent	E	VS2	631
0.30	Excellent	E	VS2	631
0.30	Excellent	D	VS1	639
0.30	Excellent	I	VS1	488
0.30	Excellent	E	VS1	630
0.30	Excellent	D	SI1	497
0.30	Excellent	G	SI2	383
0.30	Excellent	E	SI1	516
0.30	Excellent	D	SI2	459
0.30	Excellent	F	SI1	497
0.30	Excellent	E	VS2	631
0.30	Ideal	E	SI1	516
0.30	Ideal	D	SI1	536
0.30	Ideal	F	SI1	497
0.30	Excellent	F	VS2	583
0.30	Very Good	E	SI1	478
0.30	Very Good	E	SI2	402
0.30	Very Good	F	SI1	497
0.30	Excellent	F	VS2	583
0.30	Excellent	F	VS2	583
0.30	Excellent	E	SI1	516
0.30	Ideal	E	SI1	516
0.30	Excellent	E	SI1	516
0.30	Ideal	F	SI1	497
0.30	Excellent	D	SI2	459
0.30	Excellent	E	SI1	507
0.30	Ideal	E	SI1	516
0.30	Excellent	F	SI1	497
0.30	Ideal	F	SI1	497
0.30	Excellent	F	SI1	497
0.30	Excellent	E	VS2	631
0.30	Excellent	F	SI1	497
0.30	Excellent	E	SI1	478
0.30	Excellent	E	SI1	516
0.30	Excellent	E	SI1	516
0.30	Excellent	E	SI1	516
0.30	Excellent	F	SI1	497
0.30	Excellent	F	SI1	497
0.30	Ideal	D	SI1	536
0.30	Excellent	E	SI1	516
0.30	Excellent	F	SI1	497
0.30	Excellent	E	SI1	516
0.30	Excellent	E	SI1	516
0.30	Excellent	E	SI1	516
0.30	Ideal	F	SI1	497
0.30	Excellent	F	VS1	603
0.30	Excellent	D	SI2	459
0.30	Ideal	F	SI1	497
0.30	Ideal	F	SI1	497
0.30	Excellent	E	SI1	516
0.30	Excellent	D	SI2	459
0.30	Ideal	F	SI1	497
0.30	Ideal	F	SI1	497
0.30	Excellent	F	VS2	583
0.30	Excellent	D	SI1	536
0.30	Excellent	E	SI1	516
0.30	Very Good	E	SI1	516
0.30	Ideal	E	SI2	440
0.30	Excellent	F	VS1	603
0.30	Excellent	E	SI2	416
0.30	Ideal	D	IF	1035
0.30	Excellent	D	IF	1035
0.30	Excellent	D	VS1	610
0.30	Excellent	D	VS1	610
0.30	Excellent	E	VS1	593
0.30	Very Good	E	SI1	536
0.30	Excellent	E	SI1	555
0.30	Ideal	E	VVS2	630
0.30	Excellent	D	VS1	610
0.30	Very Good	E	VS1	593
0.30	Ideal	E	VS1	593
0.30	Ideal	F	VS1	555
0.30	Ideal	F	VS1	555
0.30	Excellent	F	VS1	555
0.30	Ideal	D	VVS1	891
0.30	Ideal	D	VVS1	891
0.30	Ideal	D	VVS1	891
0.30	Ideal	D	VVS1	891
0.30	Ideal	G	VVS1	658
0.30	Ideal	G	VVS1	658
0.30	Ideal	F	VVS1	737
0.30	Excellent	E	VVS2	626
0.30	Excellent	F	VVS2	612
0.30	Good	G	VVS1	616
0.30	Good	F	SI1	482
0.30	Ideal	E	VS1	637
0.30	Good	F	VS2	519
0.30	Ideal	K	VS1	383
0.31	Ideal	G	SI1	425
0.31	Very Good	E	VS2	636
0.31	Very Good	E	VS2	636
0.31	Excellent	E	VS2	645
0.31	Excellent	E	VS2	636
0.31	Very Good	E	VS2	636
0.31	Excellent	E	VS2	663
0.31	Ideal	E	VS2	663
0.31	Very Good	E	VS2	663
0.31	Very Good	E	VS2	636
0.31	Ideal	E	VS2	689
0.31	Excellent	E	VS2	672
0.31	Very Good	E	VS1	689
0.31	Ideal	E	VS1	747
0.31	Very Good	D	SI1	571
0.31	Excellent	D	VS2	689
0.31	Ideal	D	VS2	689
0.31	Excellent	D	VS1	773
0.31	Excellent	D	VS1	794
0.31	Very Good	D	VS1	742
0.31	Excellent	D	VS1	773
0.31	Ideal	D	VS1	773
0.31	Very Good	D	VVS2	849
0.31	Excellent	D	SI1	563
0.31	Excellent	E	IF	991
0.31	Very Good	E	VS1	680
0.31	Very Good	E	VS1	689
0.31	Excellent	E	VS1	689
0.31	Excellent	E	VS1	747
0.31	Excellent	E	VS1	709
0.31	Excellent	E	VVS2	801
0.31	Excellent	E	VVS2	801
0.31	Very Good	E	VVS1	887
0.31	Excellent	E	VVS2	822
0.31	Very Good	E	VVS1	889
0.31	Excellent	E	VVS1	899
0.31	Excellent	E	VVS1	948
0.31	Very Good	E	IF	991
0.31	Very Good	E	IF	991
0.31	Good	E	VS2	610
0.31	Very Good	I	VS2	428
0.31	Excellent	I	VS2	428
0.31	Very Good	I	VS2	428
0.31	Very Good	J	VS1	383
0.31	Ideal	F	VS2	632
0.31	Excellent	F	VS2	608
0.31	Excellent	F	VS2	628
0.31	Excellent	F	VS1	672
0.31	Excellent	F	VVS1	887
0.31	Excellent	F	VVS1	920
0.31	Excellent	F	VVS1	896
0.31	Excellent	E	SI1	572
0.31	Excellent	E	SI1	580
0.31	Very Good	E	SI1	535
0.31	Ideal	E	SI1	580
0.31	Excellent	E	SI2	451
0.31	Very Good	F	IF	952
0.31	Excellent	F	IF	952
0.31	Excellent	F	VS2	608
0.31	Excellent	F	VS2	624
0.31	Very Good	G	VS1	594
0.31	Excellent	H	IF	854
0.31	Excellent	I	VS1	514
0.31	Ideal	I	VS1	514
0.31	Very Good	G	IF	875
0.31	Good	G	VS1	560
0.31	Excellent	F	SI1	514
0.31	Ideal	F	VS2	608
0.31	Excellent	F	SI1	563
0.31	Excellent	F	SI1	563
0.31	Excellent	F	VVS1	863
0.31	Ideal	J	SI2	295
0.31	Very Good	E	SI2	392
0.31	Excellent	D	I1	359
0.31	Excellent	E	SI2	402
0.31	Very Good	H	SI1	377
0.31	Ideal	I	VS2	389
0.31	Ideal	J	VS2	337
0.31	Excellent	D	VS2	596
0.31	Excellent	E	SI2	402
0.31	Excellent	D	SI1	474
0.31	Excellent	E	SI2	402
0.31	Excellent	H	SI1	377
0.31	Excellent	F	SI1	427
0.31	Excellent	F	SI1	427
0.31	Excellent	E	SI1	451
0.31	Very Good	F	SI1	427
0.31	Ideal	D	SI1	474
0.31	Excellent	E	VS2	569
0.31	Excellent	F	SI1	427
0.31	Excellent	D	SI1	474
0.31	Excellent	D	SI1	474
0.31	Excellent	E	VVS2	647
0.31	Ideal	E	VVS2	647
0.31	Excellent	E	VS2	569
0.31	Excellent	E	VS1	600
0.31	Ideal	F	VVS1	761
0.31	Excellent	D	VVS2	738
0.31	Ideal	F	SI1	427
0.31	Excellent	G	SI2	381
0.31	Ideal	I	VS2	402
0.31	Ideal	E	VVS2	669
0.31	Excellent	E	SI1	451
0.31	Ideal	E	SI1	451
0.31	Excellent	F	SI1	427
0.31	Excellent	F	SI1	427
0.31	Excellent	D	SI1	474
0.31	Excellent	E	SI1	451
0.31	Very Good	F	SI1	427
0.31	Excellent	E	SI1	451
0.31	Excellent	D	SI2	403
